time,gFx,gFy,gFz,TgF
9.657771,1.0006,0.0734,0.0017,1.00
9.673911,0.9996,0.0697,0.0010,1.00
9.691171,1.0011,0.0719,0.0007,1.00
9.712054,1.0008,0.0697,-0.0023,1.00
9.739865,0.9996,0.0670,-0.0033,1.00
9.757127,0.9972,0.0639,-0.0033,1.00
9.774583,0.9987,0.0658,-0.0031,1.00
9.811492,1.0016,0.0748,0.0014,1.00
9.823806,1.0016,0.0734,0.0042,1.00
9.839641,1.0029,0.0763,0.0037,1.01
9.857336,1.0011,0.0755,0.0061,1.00
9.875410,1.0020,0.0729,0.0059,1.00
9.913057,0.9987,0.0672,0.0023,1.00
9.925347,0.9989,0.0665,-0.0008,1.00
9.940842,0.9999,0.0687,-0.0004,1.00
9.956303,1.0011,0.0699,0.0035,1.00
9.974338,1.0020,0.0699,0.0012,1.00
10.006005,1.0024,0.0724,0.0039,1.00
10.023332,1.0013,0.0704,0.0075,1.00
10.039972,1.0001,0.0683,0.0054,1.00
10.055696,0.9994,0.0687,0.0044,1.00
10.095593,1.0016,0.0711,0.0103,1.00
10.110779,0.9999,0.0716,0.0098,1.00
10.123577,1.0001,0.0716,0.0081,1.00
10.139734,0.9994,0.0716,0.0084,1.00
10.156711,1.0004,0.0685,0.0100,1.00
10.195231,1.0026,0.0690,0.0047,1.00
10.207322,1.0036,0.0702,0.0056,1.01
10.222051,1.0013,0.0702,0.0039,1.00
10.239712,0.9977,0.0724,-0.0001,1.00
10.272556,1.0006,0.0721,0.0103,1.00
10.290093,1.0018,0.0711,0.0098,1.00
10.312394,1.0008,0.0692,0.0149,1.00
10.327691,1.0048,0.0683,0.0132,1.01
10.356552,1.0011,0.0739,0.0154,1.00
10.371776,0.9984,0.0736,0.0130,1.00
10.390176,1.0006,0.0734,0.0105,1.00
10.409903,1.0024,0.0741,0.0117,1.01
10.422217,1.0001,0.0746,0.0110,1.00
10.456554,1.0018,0.0704,0.0073,1.00
10.472395,0.9992,0.0690,0.0122,1.00
10.490921,1.0006,0.0692,0.0122,1.00
10.512015,1.0018,0.0736,0.0137,1.00
10.525198,1.0013,0.0770,0.0130,1.00
10.557660,1.0004,0.0724,0.0159,1.00
10.571839,0.9992,0.0714,0.0159,1.00
