time,gFx,gFy,gFz,TgF
11.387547,0.5431,0.1869,0.0061,0.57
11.412915,0.4392,0.1547,0.0256,0.47
11.433334,0.4174,0.1007,0.0122,0.43
11.449491,0.4111,0.0550,0.0237,0.42
11.466639,0.4020,0.0103,-0.0060,0.40
11.488595,0.5282,-0.0700,-0.0131,0.53
11.511768,0.7949,-0.1044,0.0205,0.80
11.533502,0.9437,0.0301,0.0466,0.95
11.550424,1.1259,0.1696,0.1163,1.14
11.567037,1.2444,0.2800,0.1466,1.28
11.593442,1.1836,0.3133,0.1999,1.24
11.609179,1.1499,0.2260,0.2478,1.20
11.635793,1.3847,0.0304,0.2758,1.41
11.650221,1.5926,0.0179,0.2746,1.62
11.688003,1.8461,0.2402,0.4095,1.91
11.688813,1.8461,0.2402,0.4095,1.91
11.716489,1.3092,-0.0651,0.3105,1.35
11.733889,1.3292,-0.3208,0.0943,1.37
11.750346,1.2589,-0.2986,0.0410,1.29
11.783158,0.9843,0.1535,0.0271,1.00
11.804067,0.8804,0.2358,0.0689,0.91
11.823084,0.8264,0.1694,0.1139,0.85
11.833348,0.8191,0.0929,0.1370,0.84
11.850359,0.8108,-0.0529,0.1864,0.83
11.883098,0.7702,-0.1650,0.2220,0.82
11.904520,0.6691,-0.0485,0.1551,0.69
11.926362,0.6733,0.0863,0.1053,0.69
11.932839,0.6803,0.0956,0.1116,0.70
11.958851,0.8008,0.0697,0.0897,0.81
11.983858,0.7658,-0.0215,0.0941,0.77
12.006001,0.7786,-0.1386,0.0955,0.80
12.027214,0.8988,-0.2195,-0.0649,0.93
12.032052,0.9326,-0.2376,-0.0612,0.96
12.065909,0.8135,-0.1974,-0.0754,0.84
12.082877,0.7968,-0.1538,-0.0770,0.82
12.106028,0.8194,-0.1268,-0.1150,0.84
12.127755,0.9596,-0.0781,0.0484,0.96
12.133571,0.9710,-0.0587,0.1134,0.98
12.166064,0.9403,0.4496,0.5003,1.16
12.182003,1.0216,0.8810,0.3748,1.40
12.204990,1.5740,0.6514,0.3606,1.74
12.226273,1.9094,0.4127,0.2886,1.97
12.249354,1.6776,0.2009,0.1691,1.70
12.265355,1.4110,0.1885,0.1168,1.43
12.282035,1.2928,0.2402,0.0408,1.32
12.302764,1.2659,0.2830,-0.1287,1.30
12.319785,1.1347,0.2717,-0.1634,1.18
12.348103,0.6779,0.0970,-0.0663,0.69
12.366806,0.4416,-0.0252,0.0513,0.45
12.383379,0.4436,-0.1098,0.0188,0.46
12.403260,0.3542,-0.1579,-0.0673,0.39
12.431088,0.4602,-0.0832,-0.0874,0.48
12.448665,0.4963,-0.0192,0.0147,0.50
12.467048,0.5494,0.0714,0.1290,0.57
12.491170,0.5804,0.1894,0.0540,0.61
12.508590,0.6498,0.2416,0.0000,0.69
12.532050,0.8338,0.1799,0.1461,0.87
12.549088,0.9864,0.0841,0.2968,1.03
12.566359,1.1921,0.0208,0.3208,1.23
12.592210,1.3451,0.1731,0.1373,1.36
12.610329,1.2515,0.3096,0.0277,1.29
12.631713,1.2386,0.1408,0.0776,1.25
12.647555,1.2686,-0.0313,0.2025,1.29
12.664664,1.3048,-0.1615,0.3147,1.35
12.685394,1.5603,-0.0320,0.2868,1.59
12.709211,1.6495,0.0662,0.2077,1.66
12.732057,1.6908,-0.2009,0.0729,1.70
12.749369,1.7355,-0.3963,-0.0155,1.78
12.764207,1.5361,-0.3543,-0.0078,1.58
12.807892,0.9659,0.1170,0.1370,0.98
12.808222,0.9659,0.1170,0.1370,0.98
12.831053,0.7861,0.2407,0.1715,0.84
12.847410,0.7868,0.2453,0.1820,0.84
12.885072,0.6879,0.0975,0.2092,0.73
12.900637,0.7432,0.0413,0.1852,0.77
12.914514,0.7634,0.0152,0.1630,0.78
12.930460,0.7250,0.0157,0.1307,0.74
12.947553,0.8210,-0.0250,0.1398,0.83
12.984852,0.4265,-0.1543,0.1197,0.47
13.008312,0.3178,-0.1801,0.0496,0.37
13.013221,0.3649,-0.1797,-0.0011,0.41
13.030377,0.5401,-0.1953,-0.1226,0.59
13.064049,0.5834,-0.0126,-0.1093,0.59
13.080215,0.5015,0.0853,-0.1504,0.53
13.101334,0.6769,-0.1117,-0.1445,0.70
13.126474,1.1335,-0.2744,-0.0407,1.17
13.133707,1.3062,-0.2610,0.0098,1.33
13.163843,1.4331,-0.0788,0.0762,1.44
13.179949,1.3637,0.0541,0.0506,1.37
13.202340,1.3998,0.2925,0.1864,1.44
13.223285,1.5882,0.4484,0.2243,1.67
13.231229,1.6656,0.5393,0.1877,1.76
13.263666,1.7767,0.4743,-0.0893,1.84
13.280497,1.6558,0.1466,-0.0451,1.66
13.300752,1.5838,-0.1894,-0.0304,1.60
13.322796,1.5303,-0.2090,-0.1098,1.55
13.347452,1.0258,0.0683,-0.1347,1.04
13.364453,0.9894,0.0770,-0.1462,1.00
13.380479,0.6225,0.1579,-0.1362,0.66
13.404252,0.5741,0.2067,-0.0758,0.61
13.422592,0.5955,0.1466,-0.0246,0.61
13.446849,0.5697,0.0350,0.0308,0.57
13.463202,0.6776,0.0047,0.0445,0.68
13.479366,0.5012,-0.0184,0.0457,0.50
13.499353,0.4832,0.0071,-0.0561,0.49
13.519792,0.5128,-0.0369,-0.0602,0.52
13.546478,0.5540,-0.0255,0.0119,0.55
13.563400,0.6195,0.0902,-0.0363,0.63
13.579905,0.7241,0.1804,-0.0441,0.75
13.602229,0.8983,0.1864,0.0264,0.92
13.622603,1.0190,0.1435,0.0603,1.03
13.647866,0.9808,0.1498,0.0415,0.99
13.663435,0.9342,0.1200,-0.0246,0.94
13.679207,0.9566,0.0997,-0.1939,0.98
13.702495,0.9202,0.0489,-0.3360,0.98
13.727772,0.7770,-0.0531,-0.1963,0.80
13.746158,1.1108,-0.2466,0.4288,1.22
13.763726,2.0499,-0.2327,0.4584,2.11
13.779939,2.6287,-0.0548,0.8023,2.75
13.819983,1.8577,-0.7633,0.3335,2.04
13.842459,1.8222,-0.3424,0.0664,1.86
13.843727,1.7734,-0.2793,0.0799,1.80
13.862548,1.4497,0.1477,0.1358,1.46
13.895460,0.9673,0.6122,0.1321,1.15
13.915695,0.8604,0.6238,0.2192,1.09
13.933397,0.8347,0.5183,0.3088,1.03
13.945151,0.8091,0.4449,0.3274,0.98
13.962257,0.8047,0.3098,0.3508,0.93
13.995926,0.6803,0.0716,0.2951,0.75
14.020998,0.6808,-0.0963,0.1393,0.70
14.033876,0.7746,-0.1689,0.0701,0.80
14.045796,0.8352,-0.1831,0.0577,0.86
14.079088,0.7343,-0.1379,-0.0229,0.75
14.095332,0.6742,-0.1462,-0.0763,0.69
14.124206,0.7221,-0.1508,-0.0800,0.74
14.140599,0.6652,-0.1820,-0.0243,0.69
14.147494,0.6733,-0.1769,-0.0378,0.70
14.178171,0.8445,-0.1273,-0.1331,0.86
14.195411,0.9072,-0.0837,-0.1924,0.93
14.223511,0.9815,0.0746,0.1249,0.99
14.234729,1.0612,0.2065,0.1526,1.09
14.261525,1.3031,0.2524,0.2392,1.35
14.278526,1.9332,0.2058,0.7258,2.08
14.296952,1.9038,0.5563,0.8900,2.17
14.311038,1.7723,0.7562,0.6948,2.05
14.328351,1.5920,0.5097,0.6364,1.79
14.361884,1.3170,-0.2183,0.2013,1.35
14.377951,1.3989,-0.4931,0.0894,1.49
14.396995,1.2874,-0.3949,0.0618,1.35
14.415587,1.1594,0.0567,0.0958,1.16
14.444886,0.7732,0.5246,0.2790,0.98
14.461469,0.5279,0.4513,0.3487,0.78
14.477673,0.3808,0.2276,0.3269,0.55
