time,gFx,gFy,gFz,TgF,Activity,Subject
8.805035,1.2505,0.1256,-0.1408,1.26,WALKING,PARTHIV
8.826333,1.1956,-0.1345,-0.3754,1.26,WALKING,PARTHIV
8.843104,1.2368,-0.3064,-0.2967,1.31,WALKING,PARTHIV
8.86078,1.459,-0.2854,0.0799,1.49,WALKING,PARTHIV
8.880207,1.5391,0.0973,0.4544,1.61,WALKING,PARTHIV
8.909581,1.306,0.6176,0.4974,1.53,WALKING,PARTHIV
8.92658,1.1005,0.6292,0.2294,1.29,WALKING,PARTHIV
8.942072,0.9776,0.2509,0.1549,1.02,WALKING,PARTHIV
8.984831,0.739,-0.2062,0.1422,0.78,WALKING,PARTHIV
8.985882,0.7572,-0.1909,0.1427,0.79,WALKING,PARTHIV
9.008953,0.9293,0.0184,0.2672,0.97,WALKING,PARTHIV
9.025527,1.103,0.2167,0.333,1.17,WALKING,PARTHIV
9.042699,1.0986,0.3355,0.3003,1.19,WALKING,PARTHIV
9.062825,0.9479,0.1787,0.2336,0.99,WALKING,PARTHIV
9.091885,0.8406,-0.0064,0.1544,0.85,WALKING,PARTHIV
9.1087,0.7421,0.0162,0.1268,0.75,WALKING,PARTHIV
9.125478,0.7221,0.0233,0.1474,0.74,WALKING,PARTHIV
9.143237,0.7602,0.0257,0.1556,0.78,WALKING,PARTHIV
9.182453,0.8978,-0.0299,0.0694,0.9,WALKING,PARTHIV
9.191533,0.9146,-0.0685,0.0582,0.92,WALKING,PARTHIV
9.20807,0.9368,-0.1508,0.032,0.95,WALKING,PARTHIV
9.226055,0.952,-0.1799,-0.0026,0.97,WALKING,PARTHIV
9.258559,0.9481,-0.1002,-0.0602,0.96,WALKING,PARTHIV
9.278773,0.9114,-0.0294,-0.0187,0.91,WALKING,PARTHIV
9.295395,0.9635,0.0174,-0.0101,0.96,WALKING,PARTHIV
9.30786,0.9782,0.0523,-0.0153,0.98,WALKING,PARTHIV
9.325056,0.9831,0.0844,-0.0258,0.99,WALKING,PARTHIV
9.357986,0.9281,0.0098,0.033,0.93,WALKING,PARTHIV
9.37857,0.9428,-0.0919,0.1246,0.96,WALKING,PARTHIV
9.394013,0.9207,-0.0926,0.0039,0.93,WALKING,PARTHIV
9.40757,0.9034,-0.1711,-0.0588,0.92,WALKING,PARTHIV
9.426937,1.1315,-0.1647,-0.1122,1.15,WALKING,PARTHIV
9.457533,1.3178,0.3248,-0.0272,1.36,WALKING,PARTHIV
9.479147,1.2766,0.3441,0.0095,1.32,WALKING,PARTHIV
9.4977,1.402,-0.0441,0.1065,1.41,WALKING,PARTHIV
9.507411,1.3937,-0.2507,0.0518,1.42,WALKING,PARTHIV
9.541235,1.2803,-0.2812,0.4554,1.39,WALKING,PARTHIV
9.557587,1.0646,-0.0802,0.5451,1.2,WALKING,PARTHIV
9.578688,0.8289,0.2339,0.4887,0.99,WALKING,PARTHIV
9.600981,0.7467,0.3727,0.247,0.87,WALKING,PARTHIV
9.624132,0.9428,0.2102,0.1901,0.98,WALKING,PARTHIV
9.640605,1.1028,0.0739,0.1808,1.12,WALKING,PARTHIV
9.657247,1.0835,-0.0023,0.1882,1.1,WALKING,PARTHIV
9.678868,1.1228,-0.0727,0.2262,1.15,WALKING,PARTHIV
9.700703,1.1154,-0.0956,0.1994,1.14,WALKING,PARTHIV
9.723792,0.9488,-0.0934,0.1579,0.97,WALKING,PARTHIV
9.742899,0.8377,-0.0372,0.1073,0.85,WALKING,PARTHIV
9.758618,0.8362,0.0299,0.0491,0.84,WALKING,PARTHIV
9.774329,0.8113,0.0841,0.0186,0.82,WALKING,PARTHIV
9.79871,0.7717,0.1127,0.0188,0.78,WALKING,PARTHIV
9.818574,0.773,0.1474,0.0394,0.79,WALKING,PARTHIV
9.841445,0.7658,0.185,0.0564,0.79,WALKING,PARTHIV
9.858163,0.7891,0.1769,0.0577,0.81,WALKING,PARTHIV
9.874976,0.8171,0.1403,0.0489,0.83,WALKING,PARTHIV
9.894279,0.8431,0.0834,0.0242,0.85,WALKING,PARTHIV
9.923677,0.8328,0.036,-0.0121,0.83,WALKING,PARTHIV
9.940794,0.852,0.045,-0.0367,0.85,WALKING,PARTHIV
9.957678,0.8923,0.0453,-0.0297,0.89,WALKING,PARTHIV
9.978137,0.9806,0.0543,0.0821,0.99,WALKING,PARTHIV
9.999764,1.0231,0.1957,0.1314,1.05,WALKING,PARTHIV
10.023084,0.9207,0.2082,0.1735,0.96,WALKING,PARTHIV
10.048278,1.2351,0.0939,0.1241,1.24,WALKING,PARTHIV
10.059462,1.3204,0.1098,-0.0395,1.33,WALKING,PARTHIV
10.097952,1.263,-0.1228,-0.1634,1.28,WALKING,PARTHIV
10.098588,1.2796,-0.1635,-0.1247,1.3,WALKING,PARTHIV
10.118257,1.5445,-0.3397,0.099,1.58,WALKING,PARTHIV
0.008035,0.9794,-0.0448,0.0729,0.98,WALKING_DOWNSTAIRS,PARTHIV
0.030196,1.0067,-0.1161,0.0552,1.01,WALKING_DOWNSTAIRS,PARTHIV
0.057398,1.0336,-0.1376,0.0718,1.05,WALKING_DOWNSTAIRS,PARTHIV
0.07145,1.0495,-0.0858,0.0748,1.06,WALKING_DOWNSTAIRS,PARTHIV
0.088808,1.0378,-0.0096,0.0564,1.04,WALKING_DOWNSTAIRS,PARTHIV
0.104509,1.0439,0.0497,0.0491,1.05,WALKING_DOWNSTAIRS,PARTHIV
0.137817,1.0534,0.1284,0.0301,1.06,WALKING_DOWNSTAIRS,PARTHIV
0.160419,1.0185,0.059,0.0506,1.02,WALKING_DOWNSTAIRS,PARTHIV
0.170928,1.0094,0.0126,0.0613,1.01,WALKING_DOWNSTAIRS,PARTHIV
0.188067,1.0153,-0.0583,0.058,1.02,WALKING_DOWNSTAIRS,PARTHIV
0.205861,1.016,-0.0868,0.0398,1.02,WALKING_DOWNSTAIRS,PARTHIV
0.238875,0.9645,-0.0607,0.0217,0.97,WALKING_DOWNSTAIRS,PARTHIV
0.268074,0.9617,-0.0211,0.0333,0.96,WALKING_DOWNSTAIRS,PARTHIV
0.268694,0.9617,-0.0211,0.0333,0.96,WALKING_DOWNSTAIRS,PARTHIV
0.288368,0.9784,0.0069,0.0259,0.98,WALKING_DOWNSTAIRS,PARTHIV
0.321064,0.9799,-0.0404,0.0289,0.98,WALKING_DOWNSTAIRS,PARTHIV
0.337792,0.9654,-0.0467,0.0259,0.97,WALKING_DOWNSTAIRS,PARTHIV
0.356637,0.974,-0.0385,0.0289,0.98,WALKING_DOWNSTAIRS,PARTHIV
0.370994,0.9915,-0.0159,0.0308,0.99,WALKING_DOWNSTAIRS,PARTHIV
0.387942,1.0111,0.0164,0.0369,1.01,WALKING_DOWNSTAIRS,PARTHIV
0.42243,0.9906,0.0215,0.095,1.0,WALKING_DOWNSTAIRS,PARTHIV
0.43697,0.9281,-0.0003,0.1219,0.94,WALKING_DOWNSTAIRS,PARTHIV
0.457479,0.842,-0.0228,0.1603,0.86,WALKING_DOWNSTAIRS,PARTHIV
0.471065,0.8142,-0.0077,0.1444,0.83,WALKING_DOWNSTAIRS,PARTHIV
0.503199,0.8101,0.0174,0.054,0.81,WALKING_DOWNSTAIRS,PARTHIV
0.52226,0.7436,-0.0213,-0.0556,0.75,WALKING_DOWNSTAIRS,PARTHIV
0.538497,0.7018,-0.0748,-0.1799,0.73,WALKING_DOWNSTAIRS,PARTHIV
0.557541,0.6975,-0.1638,-0.3072,0.78,WALKING_DOWNSTAIRS,PARTHIV
0.572686,0.7478,-0.2321,-0.3407,0.85,WALKING_DOWNSTAIRS,PARTHIV
0.603603,0.9139,-0.2202,-0.1927,0.96,WALKING_DOWNSTAIRS,PARTHIV
0.620934,0.9972,-0.1037,-0.1245,1.01,WALKING_DOWNSTAIRS,PARTHIV
0.637406,1.0113,-0.0365,-0.1003,1.02,WALKING_DOWNSTAIRS,PARTHIV
0.657533,0.9232,-0.0462,-0.1382,0.93,WALKING_DOWNSTAIRS,PARTHIV
0.670664,0.866,-0.0578,-0.1711,0.88,WALKING_DOWNSTAIRS,PARTHIV
0.702856,1.0839,-0.0702,-0.3449,1.14,WALKING_DOWNSTAIRS,PARTHIV
0.720789,1.2144,-0.0446,-0.4238,1.29,WALKING_DOWNSTAIRS,PARTHIV
0.737059,0.9815,-0.1354,-0.1513,1.0,WALKING_DOWNSTAIRS,PARTHIV
0.758129,0.9419,0.0438,0.4532,1.05,WALKING_DOWNSTAIRS,PARTHIV
0.78618,1.1758,0.71,0.5644,1.48,WALKING_DOWNSTAIRS,PARTHIV
0.804,1.1115,0.816,0.4857,1.46,WALKING_DOWNSTAIRS,PARTHIV
0.820943,1.1809,0.6075,0.1959,1.34,WALKING_DOWNSTAIRS,PARTHIV
0.839213,1.4765,0.3553,-0.1953,1.53,WALKING_DOWNSTAIRS,PARTHIV
0.86083,1.7553,-0.1305,-0.3805,1.8,WALKING_DOWNSTAIRS,PARTHIV
0.88648,1.8007,-0.2442,0.0415,1.82,WALKING_DOWNSTAIRS,PARTHIV
0.904597,1.6255,-0.0329,0.0829,1.63,WALKING_DOWNSTAIRS,PARTHIV
0.919059,1.3807,0.1674,0.0462,1.39,WALKING_DOWNSTAIRS,PARTHIV
0.93658,1.0101,0.3372,0.0122,1.06,WALKING_DOWNSTAIRS,PARTHIV
0.972989,0.6798,0.2273,-0.1213,0.73,WALKING_DOWNSTAIRS,PARTHIV
0.986849,0.6977,0.0988,-0.1169,0.71,WALKING_DOWNSTAIRS,PARTHIV
1.003061,0.7165,-0.0399,-0.0693,0.72,WALKING_DOWNSTAIRS,PARTHIV
1.018985,0.7199,-0.0861,-0.0155,0.73,WALKING_DOWNSTAIRS,PARTHIV
1.03832,0.7187,-0.0313,0.0618,0.72,WALKING_DOWNSTAIRS,PARTHIV
1.073141,0.6936,0.2419,0.1239,0.74,WALKING_DOWNSTAIRS,PARTHIV
1.086257,0.7178,0.3277,0.12,0.8,WALKING_DOWNSTAIRS,PARTHIV
1.103456,0.7922,0.3541,0.1092,0.87,WALKING_DOWNSTAIRS,PARTHIV
1.120496,0.8338,0.3013,0.1312,0.9,WALKING_DOWNSTAIRS,PARTHIV
1.160331,0.7278,0.1523,0.1127,0.75,WALKING_DOWNSTAIRS,PARTHIV
1.161711,0.7287,0.1479,0.1121,0.75,WALKING_DOWNSTAIRS,PARTHIV
1.186001,0.7844,0.1615,0.0962,0.81,WALKING_DOWNSTAIRS,PARTHIV
1.202432,0.7495,0.1813,-0.0004,0.77,WALKING_DOWNSTAIRS,PARTHIV
1.218813,0.6869,0.1679,-0.0871,0.71,WALKING_DOWNSTAIRS,PARTHIV
1.256701,0.6178,-0.2192,-0.0481,0.66,WALKING_DOWNSTAIRS,PARTHIV
1.268242,0.6928,-0.2905,-0.0106,0.75,WALKING_DOWNSTAIRS,PARTHIV
1.284844,0.8611,-0.2263,-0.0206,0.89,WALKING_DOWNSTAIRS,PARTHIV
1.302528,1.0556,0.0203,-0.1057,1.06,WALKING_DOWNSTAIRS,PARTHIV
1.318968,1.1485,0.3035,-0.1218,1.19,WALKING_DOWNSTAIRS,PARTHIV
1.358192,1.1565,0.1916,-0.0561,1.17,WALKING_DOWNSTAIRS,PARTHIV
1.37216,1.1173,0.0804,-0.0441,1.12,WALKING_DOWNSTAIRS,PARTHIV
1.385517,1.0986,-0.0042,-0.0255,1.1,WALKING_DOWNSTAIRS,PARTHIV
1.401975,1.1443,-0.0783,-0.0197,1.15,WALKING_DOWNSTAIRS,PARTHIV
1.435366,1.4182,0.0548,0.1535,1.43,WALKING_DOWNSTAIRS,PARTHIV
1.451469,1.5344,0.2788,0.2031,1.57,WALKING_DOWNSTAIRS,PARTHIV
1.474561,1.3863,0.2429,0.29,1.44,WALKING_DOWNSTAIRS,PARTHIV
1.485924,1.4162,0.0602,0.4102,1.48,WALKING_DOWNSTAIRS,PARTHIV
1.50166,1.4775,-0.0357,0.279,1.5,WALKING_DOWNSTAIRS,PARTHIV
1.536236,1.1301,-0.1098,0.0345,1.14,WALKING_DOWNSTAIRS,PARTHIV
1.552881,0.995,-0.1477,-0.1105,1.01,WALKING_DOWNSTAIRS,PARTHIV
1.571983,1.0299,-0.1997,-0.1001,1.05,WALKING_DOWNSTAIRS,PARTHIV
1.584772,1.0859,-0.1647,-0.0241,1.1,WALKING_DOWNSTAIRS,PARTHIV
1.602992,1.0702,-0.0199,0.0382,1.07,WALKING_DOWNSTAIRS,PARTHIV
1.636188,1.0458,0.0765,0.1644,1.06,WALKING_DOWNSTAIRS,PARTHIV
1.653361,1.0234,0.0176,0.2255,1.05,WALKING_DOWNSTAIRS,PARTHIV
1.671836,0.9591,-0.0255,0.1952,0.98,WALKING_DOWNSTAIRS,PARTHIV
1.685574,0.9048,-0.038,0.1708,0.92,WALKING_DOWNSTAIRS,PARTHIV
1.718459,0.8482,0.0101,0.1283,0.86,WALKING_DOWNSTAIRS,PARTHIV
1.735811,0.8748,0.001,0.1197,0.88,WALKING_DOWNSTAIRS,PARTHIV
1.751307,0.9156,-0.0353,0.1241,0.92,WALKING_DOWNSTAIRS,PARTHIV
1.778557,0.9039,-0.0336,0.1481,0.92,WALKING_DOWNSTAIRS,PARTHIV
1.785128,0.8814,-0.0208,0.1605,0.9,WALKING_DOWNSTAIRS,PARTHIV
1.820051,0.6955,0.107,0.1547,0.72,WALKING_DOWNSTAIRS,PARTHIV
1.835059,0.6283,0.1422,0.1796,0.67,WALKING_DOWNSTAIRS,PARTHIV
1.850798,0.5366,0.1684,0.1544,0.58,WALKING_DOWNSTAIRS,PARTHIV
1.872183,0.5077,0.1046,0.1051,0.53,WALKING_DOWNSTAIRS,PARTHIV
1.901669,0.6825,-0.1217,-0.1045,0.7,WALKING_DOWNSTAIRS,PARTHIV
1.917757,0.783,-0.2281,-0.1734,0.83,WALKING_DOWNSTAIRS,PARTHIV
1.935293,0.8806,-0.3277,-0.1536,0.95,WALKING_DOWNSTAIRS,PARTHIV
1.951896,0.9251,-0.3055,-0.0124,0.97,WALKING_DOWNSTAIRS,PARTHIV
1.980851,0.9124,-0.0678,0.171,0.93,WALKING_DOWNSTAIRS,PARTHIV
1.987762,0.9522,-0.0236,0.1668,0.97,WALKING_DOWNSTAIRS,PARTHIV
2.017639,1.1384,0.0364,0.0813,1.14,WALKING_DOWNSTAIRS,PARTHIV
2.035104,1.1553,-0.0651,0.1842,1.17,WALKING_DOWNSTAIRS,PARTHIV
2.052417,1.2782,-0.0797,0.1915,1.29,WALKING_DOWNSTAIRS,PARTHIV
2.069187,1.3961,-0.0218,0.1029,1.4,WALKING_DOWNSTAIRS,PARTHIV
2.100872,1.2626,0.1826,0.2378,1.3,WALKING_DOWNSTAIRS,PARTHIV
2.117061,1.2073,0.4752,0.3054,1.33,WALKING_DOWNSTAIRS,PARTHIV
2.134175,1.3311,0.7452,0.0406,1.53,WALKING_DOWNSTAIRS,PARTHIV
2.151557,1.5039,0.4361,-0.0234,1.57,WALKING_DOWNSTAIRS,PARTHIV
2.170509,1.6979,-0.1073,0.1615,1.71,WALKING_DOWNSTAIRS,PARTHIV
2.200877,1.5628,-0.3077,0.1024,1.6,WALKING_DOWNSTAIRS,PARTHIV
2.217156,1.1716,-0.154,0.0289,1.18,WALKING_DOWNSTAIRS,PARTHIV
2.233715,0.8387,0.111,-0.0229,0.85,WALKING_DOWNSTAIRS,PARTHIV
2.259325,0.5923,0.3115,0.0587,0.67,WALKING_DOWNSTAIRS,PARTHIV
2.283834,0.6661,0.3355,0.0911,0.75,WALKING_DOWNSTAIRS,PARTHIV
2.300821,0.6566,0.2747,0.078,0.72,WALKING_DOWNSTAIRS,PARTHIV
2.316886,0.6708,0.1542,0.0389,0.69,WALKING_DOWNSTAIRS,PARTHIV
2.334516,0.6323,-0.0057,0.0222,0.63,WALKING_DOWNSTAIRS,PARTHIV
2.361753,0.6036,-0.1132,-0.0209,0.61,WALKING_DOWNSTAIRS,PARTHIV
2.383678,0.6713,-0.0858,-0.0468,0.68,WALKING_DOWNSTAIRS,PARTHIV
2.401054,0.6733,-0.0223,0.0657,0.68,WALKING_DOWNSTAIRS,PARTHIV
2.417489,0.6459,0.0541,0.0885,0.65,WALKING_DOWNSTAIRS,PARTHIV
2.436083,0.5963,0.0592,0.1165,0.61,WALKING_DOWNSTAIRS,PARTHIV
2.467093,0.6987,0.0731,0.0762,0.71,WALKING_DOWNSTAIRS,PARTHIV
2.483209,0.8228,0.0856,0.0252,0.83,WALKING_DOWNSTAIRS,PARTHIV
2.500548,0.9742,0.0811,-0.0116,0.98,WALKING_DOWNSTAIRS,PARTHIV
2.516933,1.1064,0.0094,0.0533,1.11,WALKING_DOWNSTAIRS,PARTHIV
2.554512,1.2859,0.0848,0.1297,1.3,WALKING_DOWNSTAIRS,PARTHIV
2.567278,1.2701,0.1723,0.1588,1.29,WALKING_DOWNSTAIRS,PARTHIV
2.583911,1.2081,0.2393,0.2334,1.25,WALKING_DOWNSTAIRS,PARTHIV
2.5996,1.1723,0.2925,0.1908,1.22,WALKING_DOWNSTAIRS,PARTHIV
2.616122,1.0937,0.3013,0.1931,1.15,WALKING_DOWNSTAIRS,PARTHIV
2.655274,0.9456,0.1125,0.2329,0.98,WALKING_DOWNSTAIRS,PARTHIV
2.667556,1.0981,-0.0634,0.4813,1.2,WALKING_DOWNSTAIRS,PARTHIV
2.682763,1.455,-0.0607,0.5367,1.55,WALKING_DOWNSTAIRS,PARTHIV
2.699989,1.5699,0.0919,0.2539,1.59,WALKING_DOWNSTAIRS,PARTHIV
2.716785,1.7077,-0.048,0.1176,1.71,WALKING_DOWNSTAIRS,PARTHIV
2.753415,1.6006,-0.3849,-0.0917,1.65,WALKING_DOWNSTAIRS,PARTHIV
2.766128,1.3297,-0.3375,-0.1811,1.38,WALKING_DOWNSTAIRS,PARTHIV
2.783921,1.1047,-0.164,-0.1394,1.13,WALKING_DOWNSTAIRS,PARTHIV
2.799016,1.0216,0.0042,0.0193,1.02,WALKING_DOWNSTAIRS,PARTHIV
2.832243,0.8795,0.283,0.1666,0.94,WALKING_DOWNSTAIRS,PARTHIV
2.849809,0.8262,0.2798,0.1722,0.89,WALKING_DOWNSTAIRS,PARTHIV
2.878007,0.8098,0.0357,0.1673,0.83,WALKING_DOWNSTAIRS,PARTHIV
2.88399,0.8008,-0.005,0.1628,0.82,WALKING_DOWNSTAIRS,PARTHIV
2.899374,0.7912,-0.0973,0.1414,0.81,WALKING_DOWNSTAIRS,PARTHIV
2.933328,0.8301,-0.1596,0.1365,0.86,WALKING_DOWNSTAIRS,PARTHIV
2.949745,0.9012,-0.1154,0.1261,0.92,WALKING_DOWNSTAIRS,PARTHIV
2.971146,0.9016,0.0113,0.1209,0.91,WALKING_DOWNSTAIRS,PARTHIV
2.990196,0.7991,0.1073,0.1244,0.82,WALKING_DOWNSTAIRS,PARTHIV
3.015364,0.6764,0.1263,0.0834,0.69,WALKING_DOWNSTAIRS,PARTHIV
3.032705,0.5699,0.0685,0.0699,0.58,WALKING_DOWNSTAIRS,PARTHIV
3.048798,0.5743,-0.0394,0.0613,0.58,WALKING_DOWNSTAIRS,PARTHIV
3.076723,0.6053,-0.1266,-0.0097,0.62,WALKING_DOWNSTAIRS,PARTHIV
3.084372,0.5562,-0.1061,-0.0644,0.57,WALKING_DOWNSTAIRS,PARTHIV
3.115944,0.6256,-0.1354,-0.0678,0.64,WALKING_DOWNSTAIRS,PARTHIV
3.132094,0.8587,-0.1466,-0.0525,0.87,WALKING_DOWNSTAIRS,PARTHIV
3.148651,1.0458,-0.0734,-0.0008,1.05,WALKING_DOWNSTAIRS,PARTHIV
3.179547,1.0411,0.1324,0.0682,1.05,WALKING_DOWNSTAIRS,PARTHIV
3.195136,0.9664,0.1582,0.0689,0.98,WALKING_DOWNSTAIRS,PARTHIV
3.215026,0.8436,0.1093,0.0377,0.85,WALKING_DOWNSTAIRS,PARTHIV
3.232403,0.9151,-0.0318,0.0657,0.92,WALKING_DOWNSTAIRS,PARTHIV
3.249538,1.1084,-0.1916,0.1517,1.13,WALKING_DOWNSTAIRS,PARTHIV
3.275085,1.1667,-0.0968,0.1725,1.18,WALKING_DOWNSTAIRS,PARTHIV
3.298216,1.3358,0.0758,0.6176,1.47,WALKING_DOWNSTAIRS,PARTHIV
3.315426,1.6334,0.4987,0.358,1.74,WALKING_DOWNSTAIRS,PARTHIV
3.332848,1.9216,0.9003,0.1241,2.13,WALKING_DOWNSTAIRS,PARTHIV
3.350414,1.8051,0.5796,0.2199,1.91,WALKING_DOWNSTAIRS,PARTHIV
3.367439,1.6832,-0.0804,0.3044,1.71,WALKING_DOWNSTAIRS,PARTHIV
3.388225,1.5791,-0.3353,0.0452,1.61,WALKING_DOWNSTAIRS,PARTHIV
3.414765,1.3339,-0.1489,-0.036,1.34,WALKING_DOWNSTAIRS,PARTHIV
3.431572,1.1489,0.0863,0.0615,1.15,WALKING_DOWNSTAIRS,PARTHIV
3.448416,1.0355,0.2747,0.0965,1.08,WALKING_DOWNSTAIRS,PARTHIV
3.467126,0.8818,0.3457,0.1376,0.96,WALKING_DOWNSTAIRS,PARTHIV
3.498113,0.6274,0.1813,0.1146,0.66,WALKING_DOWNSTAIRS,PARTHIV
3.51438,0.5811,0.0934,0.097,0.6,WALKING_DOWNSTAIRS,PARTHIV
3.531847,0.4788,0.0299,0.0354,0.48,WALKING_DOWNSTAIRS,PARTHIV
3.548418,0.4725,0.0169,0.0233,0.47,WALKING_DOWNSTAIRS,PARTHIV
3.581064,0.457,0.0709,-0.0033,0.46,WALKING_DOWNSTAIRS,PARTHIV
3.598155,0.4805,0.077,0.0589,0.49,WALKING_DOWNSTAIRS,PARTHIV
3.614671,0.524,0.0639,0.0574,0.53,WALKING_DOWNSTAIRS,PARTHIV
3.630959,0.5955,0.0572,0.0801,0.6,WALKING_DOWNSTAIRS,PARTHIV
3.666004,0.6882,0.1408,0.0408,0.7,WALKING_DOWNSTAIRS,PARTHIV
3.680765,0.6796,0.1056,0.0159,0.69,WALKING_DOWNSTAIRS,PARTHIV
3.697792,0.7742,0.0096,0.024,0.77,WALKING_DOWNSTAIRS,PARTHIV
3.71558,0.9466,-0.068,-0.0234,0.95,WALKING_DOWNSTAIRS,PARTHIV
3.731479,1.0781,-0.0609,-0.0255,1.08,WALKING_DOWNSTAIRS,PARTHIV
3.750487,1.1394,0.0228,-0.0265,1.14,WALKING_DOWNSTAIRS,PARTHIV
3.781744,1.1576,0.2178,0.0266,1.18,WALKING_DOWNSTAIRS,PARTHIV
3.809314,1.2379,0.2996,0.1879,1.29,WALKING_DOWNSTAIRS,PARTHIV
3.814829,1.2547,0.2966,0.2082,1.31,WALKING_DOWNSTAIRS,PARTHIV
3.856057,1.1643,0.1801,0.2986,1.22,WALKING_DOWNSTAIRS,PARTHIV
3.856914,1.1797,0.1398,0.3338,1.23,WALKING_DOWNSTAIRS,PARTHIV
3.877017,1.4646,-0.1589,0.6975,1.63,WALKING_DOWNSTAIRS,PARTHIV
3.897477,1.3004,0.0264,0.5387,1.41,WALKING_DOWNSTAIRS,PARTHIV
3.914595,1.1499,-0.0807,0.1183,1.16,WALKING_DOWNSTAIRS,PARTHIV
3.95046,1.5501,-0.2542,-0.2102,1.58,WALKING_DOWNSTAIRS,PARTHIV
3.964704,1.3436,0.0343,-0.0751,1.35,WALKING_DOWNSTAIRS,PARTHIV
3.981885,1.2068,0.2325,0.0522,1.23,WALKING_DOWNSTAIRS,PARTHIV
3.997461,1.2083,0.2486,0.107,1.24,WALKING_DOWNSTAIRS,PARTHIV
4.03141,1.2774,-0.0797,0.1752,1.29,WALKING_DOWNSTAIRS,PARTHIV
4.046822,1.1997,-0.2087,0.1275,1.22,WALKING_DOWNSTAIRS,PARTHIV
4.06789,1.0026,-0.2535,0.0506,1.04,WALKING_DOWNSTAIRS,PARTHIV
4.081565,0.8792,-0.1936,0.0418,0.9,WALKING_DOWNSTAIRS,PARTHIV
4.096603,0.767,-0.0878,0.0459,0.77,WALKING_DOWNSTAIRS,PARTHIV
4.131226,0.7285,0.1498,0.1422,0.76,WALKING_DOWNSTAIRS,PARTHIV
4.146377,0.8054,0.1569,0.1493,0.83,WALKING_DOWNSTAIRS,PARTHIV
4.166729,0.8399,0.0836,0.1368,0.86,WALKING_DOWNSTAIRS,PARTHIV
4.17963,0.8403,0.0164,0.1176,0.85,WALKING_DOWNSTAIRS,PARTHIV
4.197782,0.7919,-0.1061,0.1024,0.81,WALKING_DOWNSTAIRS,PARTHIV
4.229855,0.7397,-0.1393,0.1305,0.76,WALKING_DOWNSTAIRS,PARTHIV
4.247837,0.702,-0.0565,0.0767,0.71,WALKING_DOWNSTAIRS,PARTHIV
4.27283,0.5955,0.0521,0.0173,0.6,WALKING_DOWNSTAIRS,PARTHIV
4.281499,0.5716,0.0778,-0.0241,0.58,WALKING_DOWNSTAIRS,PARTHIV
4.313624,0.4604,0.0015,-0.0619,0.46,WALKING_DOWNSTAIRS,PARTHIV
4.329885,0.6391,-0.2016,0.0396,0.67,WALKING_DOWNSTAIRS,PARTHIV
4.346727,0.7935,-0.2393,0.0729,0.83,WALKING_DOWNSTAIRS,PARTHIV
4.37332,0.9484,-0.1235,-0.0082,0.96,WALKING_DOWNSTAIRS,PARTHIV
4.396288,1.1338,-0.1017,0.0433,1.14,WALKING_DOWNSTAIRS,PARTHIV
4.413182,1.1128,-0.0031,0.1444,1.12,WALKING_DOWNSTAIRS,PARTHIV
4.430199,0.9344,0.097,0.2023,0.96,WALKING_DOWNSTAIRS,PARTHIV
4.446355,0.9891,0.0529,0.2231,1.02,WALKING_DOWNSTAIRS,PARTHIV
4.470086,1.4017,-0.0424,0.3066,1.44,WALKING_DOWNSTAIRS,PARTHIV
4.49588,1.2652,0.0888,0.4188,1.34,WALKING_DOWNSTAIRS,PARTHIV
4.51318,1.2178,0.2316,0.4205,1.31,WALKING_DOWNSTAIRS,PARTHIV
4.530383,1.336,0.3893,0.3352,1.43,WALKING_DOWNSTAIRS,PARTHIV
4.546785,1.5574,0.6482,0.1024,1.69,WALKING_DOWNSTAIRS,PARTHIV
4.583659,1.5533,0.0912,0.0533,1.56,WALKING_DOWNSTAIRS,PARTHIV
4.599652,1.552,-0.1999,0.0599,1.57,WALKING_DOWNSTAIRS,PARTHIV
4.612371,1.4951,-0.3006,0.044,1.53,WALKING_DOWNSTAIRS,PARTHIV
4.630864,1.3134,-0.2722,0.0764,1.34,WALKING_DOWNSTAIRS,PARTHIV
4.647102,1.1394,-0.1144,0.0774,1.15,WALKING_DOWNSTAIRS,PARTHIV
4.682826,0.7578,0.3091,0.0522,0.82,WALKING_DOWNSTAIRS,PARTHIV
4.696077,0.6661,0.3506,0.0413,0.75,WALKING_DOWNSTAIRS,PARTHIV
4.71225,0.6547,0.2884,0.0902,0.72,WALKING_DOWNSTAIRS,PARTHIV
4.73027,0.6435,0.1808,0.129,0.68,WALKING_DOWNSTAIRS,PARTHIV
4.746848,0.6256,0.0926,0.0831,0.64,WALKING_DOWNSTAIRS,PARTHIV
4.783516,0.6132,0.0047,-0.0246,0.61,WALKING_DOWNSTAIRS,PARTHIV
4.800031,0.5899,0.014,-0.005,0.59,WALKING_DOWNSTAIRS,PARTHIV
4.811886,0.5687,0.0443,0.0342,0.57,WALKING_DOWNSTAIRS,PARTHIV
4.8293,0.5608,0.1215,0.0978,0.58,WALKING_DOWNSTAIRS,PARTHIV
4.862829,0.589,0.1256,0.153,0.62,WALKING_DOWNSTAIRS,PARTHIV
4.882582,0.6612,0.0301,0.0821,0.67,WALKING_DOWNSTAIRS,PARTHIV
4.896122,0.7609,-0.0264,0.0335,0.76,WALKING_DOWNSTAIRS,PARTHIV
4.912185,0.8939,-0.0688,0.0128,0.9,WALKING_DOWNSTAIRS,PARTHIV
