time,gFx,gFy,gFz,TgF
11.708651,0.6740,0.1496,0.3173,0.76
11.726843,0.7407,0.1897,0.3469,0.84
11.753435,0.7448,0.3223,0.3193,0.87
11.771135,0.7439,0.3746,0.2578,0.87
11.787753,0.7519,0.3690,0.2329,0.87
11.808142,0.7949,0.3734,0.2280,0.91
11.827404,0.8526,0.3988,0.2876,0.98
11.853098,0.8426,0.4254,0.4212,1.03
11.872257,0.9068,0.4926,0.3790,1.10
11.887359,1.1374,0.5600,0.4957,1.36
11.907977,1.1993,0.6013,0.7928,1.56
11.936874,1.2344,0.6874,0.7270,1.59
11.953583,1.1318,0.6169,0.7212,1.48
11.969881,0.9867,0.5561,0.6667,1.31
11.990208,0.9034,0.4254,0.6035,1.17
12.014560,0.7548,0.2444,0.5677,0.98
12.036507,0.7201,0.1361,0.5201,0.90
12.053210,0.7763,0.1622,0.4947,0.93
12.071756,0.7560,0.2532,0.4668,0.92
12.109143,0.6652,0.3497,0.3813,0.84
12.128551,0.6400,0.3548,0.3645,0.82
12.136229,0.6370,0.3509,0.3685,0.82
12.153464,0.6598,0.3015,0.4016,0.83
12.191138,0.6532,0.1417,0.3846,0.77
12.209074,0.6451,0.0616,0.3401,0.73
12.219329,0.6449,0.0394,0.3310,0.73
12.236364,0.6586,0.0433,0.3266,0.74
12.253266,0.6649,0.1000,0.3357,0.75
12.293109,0.6828,0.2009,0.3623,0.80
12.313129,0.7805,0.2053,0.4041,0.90
12.319508,0.7998,0.2036,0.4183,0.93
12.338633,0.8597,0.2050,0.4887,1.01
12.369098,0.9640,0.1967,0.4903,1.10
12.386836,0.9928,0.1894,0.4628,1.11
12.408934,0.9815,0.1603,0.4216,1.08
12.430440,1.0192,0.1582,0.4067,1.11
12.438449,1.0444,0.1647,0.4100,1.13
12.469452,1.1182,0.1706,0.4495,1.22
12.486099,1.1054,0.1718,0.6592,1.30
12.509078,1.0621,0.1603,0.5881,1.22
12.529536,1.0558,0.2796,0.7471,1.32
12.537468,1.1320,0.3450,0.7957,1.43
12.569400,1.1154,0.5898,0.9396,1.57
12.585539,0.9677,0.5884,0.8915,1.44
12.605376,0.8059,0.4918,0.7183,1.19
12.622604,0.6664,0.3802,0.4962,0.91
12.651890,0.6686,0.2232,0.1766,0.73
12.669050,0.7275,0.1442,0.1835,0.76
12.685373,0.7900,0.0883,0.2394,0.83
12.706209,0.8611,0.0836,0.2844,0.91
12.722256,0.8682,0.0978,0.3628,0.95
12.756849,0.8025,0.2756,0.5138,0.99
12.768439,0.8217,0.3340,0.5218,1.03
12.784934,0.8396,0.3863,0.4967,1.05
12.805893,0.8538,0.4110,0.4283,1.04
12.826296,0.7942,0.3614,0.3887,0.96
12.852185,0.7290,0.2830,0.3286,0.85
12.869673,0.6911,0.2344,0.3000,0.79
12.885944,0.6726,0.2070,0.2895,0.76
12.909447,0.6779,0.2204,0.3235,0.78
12.928739,0.6754,0.2456,0.3476,0.80
12.951672,0.6896,0.2898,0.3088,0.81
12.968631,0.6750,0.2913,0.2426,0.77
12.985337,0.6906,0.2847,0.2096,0.78
13.006200,0.7262,0.2898,0.2236,0.81
13.023532,0.7766,0.3176,0.2516,0.88
13.053078,0.8899,0.3902,0.3237,1.02
13.069082,0.9891,0.4356,0.3489,1.14
13.085040,1.1074,0.4796,0.5644,1.33
13.106708,1.0497,0.5779,0.6675,1.37
13.126490,1.3590,0.5845,0.7444,1.66
13.151577,1.1562,0.5881,0.5949,1.43
13.168423,0.9332,0.6313,0.5358,1.25
13.184938,0.8482,0.5693,0.4454,1.11
13.220307,0.7118,0.3223,0.5749,0.97
13.234804,0.6637,0.2539,0.6291,0.95
13.250575,0.6593,0.2278,0.6149,0.93
13.267681,0.7180,0.2573,0.5485,0.94
13.301390,0.7814,0.3719,0.5313,1.02
13.323684,0.7575,0.3667,0.5080,0.98
13.345301,0.7297,0.3389,0.4828,0.94
13.352320,0.7327,0.3240,0.4759,0.93
13.368248,0.7444,0.2925,0.4596,0.92
13.400850,0.7040,0.1752,0.3801,0.82
13.424068,0.7067,0.0895,0.3135,0.78
13.442392,0.7018,0.0658,0.3007,0.77
13.450893,0.7204,0.0643,0.3266,0.79
13.468833,0.7050,0.0897,0.3645,0.80
13.500799,0.7502,0.1728,0.3918,0.86
13.521540,0.7526,0.1908,0.4190,0.88
13.541286,0.7512,0.1813,0.4535,0.90
13.550392,0.7502,0.1784,0.4566,0.90
13.583975,0.8022,0.1601,0.4107,0.92
13.600561,0.8161,0.1691,0.4046,0.93
13.624230,0.8562,0.1875,0.4097,0.97
13.637904,0.8923,0.1938,0.4265,1.01
13.666706,0.9745,0.1855,0.4383,1.08
13.683680,1.0248,0.1745,0.4273,1.12
13.705437,1.0668,0.1437,0.4561,1.17
13.724795,1.0979,0.1393,0.4205,1.18
13.733703,1.3287,0.0560,0.3523,1.38
13.766917,1.0712,0.1594,0.6142,1.25
13.783868,1.1103,0.2327,0.6965,1.33
13.804682,1.1923,0.3560,0.8282,1.49
13.823253,1.2638,0.4264,0.9562,1.64
13.835605,1.2004,0.4882,1.0205,1.65
13.867177,0.9170,0.5116,0.7982,1.32
13.883884,0.7837,0.4349,0.6093,1.08
13.904125,0.6564,0.3152,0.4078,0.83
13.920336,0.6540,0.2339,0.2660,0.74
13.950741,0.7634,0.1393,0.2052,0.80
13.966447,0.8103,0.1442,0.3422,0.89
13.985533,0.8296,0.1645,0.4060,0.94
14.001098,0.8641,0.2131,0.4370,0.99
14.023250,0.8240,0.2961,0.4782,1.00
14.043067,0.7810,0.3406,0.4984,0.99
14.067090,0.7472,0.3734,0.5074,0.98
14.082646,0.7432,0.3827,0.4784,0.96
14.101435,0.7593,0.3685,0.4016,0.93
14.132207,0.7507,0.3182,0.3208,0.88
14.149195,0.7280,0.2598,0.3215,0.84
14.166054,0.7262,0.2070,0.3366,0.83
14.182382,0.7436,0.1799,0.3362,0.84
14.205692,0.7632,0.1740,0.3443,0.86
